PlantingID,DatePlanted,ItemID,UnitID,NumberOfUnits,PlantingComments,LocationID
691,3/28/02 0:00,2370,18,10,,
692,3/28/02 0:00,2379,18,25,,
693,3/28/02 0:00,2374,18,10,,
694,3/28/02 0:00,2386,18,10,,
695,3/28/02 0:00,2387,18,10,,
696,3/28/02 0:00,2388,18,10,,
697,3/28/02 0:00,2391,18,30,,
698,3/28/02 0:00,2381,18,30,,
699,3/28/02 0:00,2390,18,10,,
700,3/28/02 0:00,2780,18,10,,
701,3/28/02 0:00,2385,18,10,,
702,3/28/02 0:00,2185,18,20,,
703,3/28/02 0:00,2186,18,10,,
704,3/28/02 0:00,2187,18,10,,
705,3/28/02 0:00,2188,18,10,,
706,3/28/02 0:00,2359,18,45,,
707,3/28/02 0:00,2360,18,10,,
708,3/28/02 0:00,2361,18,10,,
709,3/28/02 0:00,2367,18,10,,
711,3/29/02 0:00,1526,12,2,,
712,3/29/02 0:00,1521,12,3,,
713,3/29/02 0:00,1510,12,3,,
714,3/29/02 0:00,1509,12,2,,
715,3/29/02 0:00,2880,12,1,,
716,3/29/02 0:00,2626,12,2,,
717,3/29/02 0:00,1518,12,2,,
718,3/29/02 0:00,1522,12,4,,
719,3/29/02 0:00,2624,12,4,,
720,3/29/02 0:00,1601,12,4,,
721,3/29/02 0:00,1515,12,8,,
722,3/29/02 0:00,1513,12,2,,
723,3/29/02 0:00,1523,12,3,,
724,3/29/02 0:00,1516,12,2,,
725,3/29/02 0:00,1511,12,3,,
726,3/30/02 0:00,1559,,,,
727,4/1/02 0:00,2425,16,6,,
728,4/1/02 0:00,2425,25,6,,
729,4/1/02 0:00,2423,16,6,,
730,4/1/02 0:00,2423,25,6,,
731,4/1/02 0:00,2428,16,6,,
732,4/1/02 0:00,2428,25,6,,
733,4/1/02 0:00,2422,16,6,,
734,4/1/02 0:00,2422,25,6,,
735,4/1/02 0:00,2430,16,6,,
736,4/1/02 0:00,2430,25,6,,
737,4/1/02 0:00,2424,16,6,,
738,4/1/02 0:00,2424,25,6,,
739,4/1/02 0:00,2431,16,6,,
740,4/1/02 0:00,2431,25,6,,
741,4/1/02 0:00,2429,16,6,,
742,4/1/02 0:00,2429,25,6,,
743,4/2/02 0:00,2135,16,40,,
744,4/2/02 0:00,2410,18,48,placed in bracteantha pots,
745,4/8/02 0:00,2386,18,10,,
746,4/8/02 0:00,2379,18,10,,
747,4/8/02 0:00,2378,18,10,,
748,4/10/02 0:00,2181,18,41,"replacements for bad ones, but sick too",
749,4/12/02 0:00,2308,16,16,three to a pot,
750,4/12/02 0:00,2301,16,16,three to a pot,
751,4/12/02 0:00,2305,16,16,three to a pot,
752,4/12/02 0:00,2304,16,16,three to a pot,
753,4/12/02 0:00,2306,16,16,three to a pot,
754,4/12/02 0:00,2298,16,16,three to a pot,
755,4/12/02 0:00,2313,16,16,three to a pot,
756,4/12/02 0:00,2299,16,16,three to a pot,
757,4/12/02 0:00,2300,16,16,three to a pot,
758,4/12/02 0:00,2302,16,16,three to a pot,
761,4/12/02 0:00,2303,16,16,three to a pot,
762,4/26/02 0:00,1265,3,16,,
763,4/26/02 0:00,1267,3,10,,
764,4/26/02 0:00,1269,3,8,,
765,5/3/02 0:00,1543,18,10,,
766,5/3/02 0:00,1542,18,5,,
767,5/3/02 0:00,1538,18,5,,
770,3/1/02 0:00,658,2,16,,
771,3/1/02 0:00,663,2,14,,
772,3/1/02 0:00,615,2,16,,
773,4/2/02 0:00,571,1,10,,
774,4/2/02 0:00,669,6,0.5,,
775,4/2/02 0:00,681,2,10,,
776,4/2/02 0:00,688,2,0.5,,
777,4/2/02 0:00,668,6,3.5,,
778,4/2/02 0:00,674,6,2,,
779,4/2/02 0:00,667,6,2,,
780,4/2/02 0:00,687,6,2,,
781,4/2/02 0:00,684,6,2,,
782,4/2/02 0:00,683,2,5,,
783,4/2/02 0:00,685,2,4.5,,
784,4/2/02 0:00,671,6,4,,
785,4/2/02 0:00,672,6,4,,
786,4/2/02 0:00,677,2,30,,
787,4/2/02 0:00,681,6,1,,
788,4/2/02 0:00,688,6,2,,
789,4/2/02 0:00,667,2,3,,
790,4/2/02 0:00,687,2,4.5,,
791,4/2/02 0:00,684,2,5.3,,
792,4/2/02 0:00,680,2,6.5,,
793,4/21/02 0:00,749,2,5,,
794,4/21/02 0:00,741,2,6,,
795,4/21/02 0:00,750,2,5.5,,
796,4/21/02 0:00,687,2,5,,
797,4/21/02 0:00,673,2,5,,
798,4/21/02 0:00,673,6,2,,
799,4/21/02 0:00,666,6,4,,
800,4/21/02 0:00,535,5,10,,
801,4/21/02 0:00,668,2,4,,
802,4/21/02 0:00,678,2,4,,
803,4/21/02 0:00,675,2,1.5,,
804,4/21/02 0:00,675,6,1,,
805,4/28/02 0:00,582,6,28,,
806,4/28/02 0:00,586,6,15,,
807,4/28/02 0:00,725,6,15,,
808,4/28/02 0:00,731,6,15,,
809,4/28/02 0:00,736,6,6,,
810,4/28/02 0:00,724,6,6,,
811,4/28/02 0:00,727,6,6,,
812,4/28/02 0:00,628,6,8,,
813,4/28/02 0:00,706,6,2,,
814,4/28/02 0:00,703,6,6,,
815,4/30/02 0:00,750,2,17.5,,
816,4/30/02 0:00,746,2,6.5,,
817,4/30/02 0:00,748,2,2,,
818,4/30/02 0:00,748,6,3,,
819,4/30/02 0:00,356,2,2.5,,
820,4/30/02 0:00,356,6,2,,
821,4/30/02 0:00,753,2,2.5,,
822,4/30/02 0:00,751,2,3,,
823,4/30/02 0:00,751,6,2,,
824,4/30/02 0:00,743,2,6,,
825,4/30/02 0:00,743,6,1,,
826,4/30/02 0:00,768,2,1,,
827,4/30/02 0:00,766,2,3,,
828,4/30/02 0:00,742,2,9.25,,
829,4/30/02 0:00,749,2,11,,
830,4/30/02 0:00,769,2,2,,
831,4/30/02 0:00,767,2,1.5,,
832,4/30/02 0:00,770,2,6.5,,
833,4/30/02 0:00,763,6,1,,
834,4/30/02 0:00,593,2,8,,
835,4/30/02 0:00,592,2,8,,
836,4/30/02 0:00,744,6,2,,
837,5/1/02 0:00,548,2,15,,
838,5/1/02 0:00,547,2,15,,
839,5/1/02 0:00,551,2,4,,
840,5/1/02 0:00,557,2,4,,
841,5/1/02 0:00,552,2,6,,
842,5/1/02 0:00,560,2,4,,
843,5/1/02 0:00,570,2,4,,
844,5/1/02 0:00,566,2,4,,
845,5/1/02 0:00,550,2,10,,
846,5/1/02 0:00,747,2,1.25,,
847,5/1/02 0:00,747,6,3,,
848,5/1/02 0:00,752,6,5.75,,
849,5/1/02 0:00,774,2,4.75,,
850,5/1/02 0:00,764,2,2.8,,
851,5/1/02 0:00,591,2,2,,
852,5/1/02 0:00,592,6,1,,
853,5/1/02 0:00,591,6,0.5,,
854,5/1/02 0:00,593,6,0.5,,
855,5/1/02 0:00,763,6,6,,
856,5/5/02 0:00,760,6,3,,
857,5/5/02 0:00,759,6,2,,
858,5/10/02 0:00,741,2,35,,
859,5/10/02 0:00,763,6,17,,
860,5/12/02 0:00,763,2,6,,
861,5/12/02 0:00,759,6,10,,
862,5/12/02 0:00,753,2,10,,
863,5/12/02 0:00,760,6,2,,
864,5/12/02 0:00,742,2,8,,
865,5/12/02 0:00,763,6,2,,
866,5/13/02 0:00,750,2,5,,
867,5/13/02 0:00,749,2,9,,
868,5/13/02 0:00,761,6,5 7/8,,
869,5/13/02 0:00,349,6,1,,
870,5/13/02 0:00,775,6,2,,
871,5/13/02 0:00,80,5,0.5,,
872,5/26/02 0:00,763,2,8,,
873,5/26/02 0:00,750,6,4,,
874,5/26/02 0:00,741,6,1,,
875,5/26/02 0:00,743,6,3,,
876,5/26/02 0:00,749,6,3,,
877,5/28/02 0:00,749,2,5,,
878,5/28/02 0:00,753,2,5,,
879,3/30/02 0:00,100,5,3,,
880,3/30/02 0:00,96,5,1,,
881,3/30/02 0:00,93,5,1,,
882,3/30/02 0:00,108,5,2.5,,
883,3/30/02 0:00,111,5,1 3/4,,
884,3/30/02 0:00,106,5,1 2/3,,
885,3/30/02 0:00,90,5,1 1/2,,
886,3/30/02 0:00,92,5,1 2/3,,
887,3/30/02 0:00,98,5,1,,
888,3/30/02 0:00,107,5,2,,
889,3/30/02 0:00,97,5,1 2/3,,
890,3/30/02 0:00,112,5,5,,
891,3/30/02 0:00,99,5,4 1/2,,
892,3/30/02 0:00,101,5,3-Feb,,
893,3/30/02 0:00,110,5,7,,
894,3/30/02 0:00,5,5,2,,
895,3/30/02 0:00,12,5,14,,
896,3/30/02 0:00,11,5,2,,
897,3/30/02 0:00,4,5,3 2/3,,
898,3/30/02 0:00,9,5,2 2/3,,
899,3/29/02 0:00,2353,5,5 1/2,,
900,3/29/02 0:00,2352,5,10 1/2,,
901,3/29/02 0:00,2351,5,22,,
902,3/29/02 0:00,2410,5,18,,
903,3/29/02 0:00,2199,5,5 1/2,,
904,3/29/02 0:00,2339,5,22,,
906,3/29/02 0:00,2338,5,22,,
907,4/1/02 0:00,1621,8,4,,
908,4/1/02 0:00,1201,8,5,,
909,4/1/02 0:00,1630,8,2,,
910,4/1/02 0:00,2425,5,3 3/5,,
911,4/1/02 0:00,2423,5,3 2/5,,
912,4/1/02 0:00,2428,5,3 3/5,,
913,4/1/02 0:00,2422,5,3 1/5,,
914,4/1/02 0:00,2430,5,9 1/2,,
915,4/1/02 0:00,2424,5,3 1/2,,
916,4/1/02 0:00,2431,5,3 1/2,,
917,4/1/02 0:00,2429,5,3 1/2,,
918,4/1/02 0:00,2418,5,4 1/5,,
919,4/1/02 0:00,2421,5,4,,
920,4/1/02 0:00,2342,5,7,,
921,4/1/02 0:00,2780,5,2 4/5,,
922,4/1/02 0:00,2381,5,7,,
923,4/1/02 0:00,2385,5,2 4/5,,
924,4/1/02 0:00,2387,5,5-Jan,,
925,4/1/02 0:00,2386,5,3,,
926,4/1/02 0:00,2391,5,5,,
927,4/1/02 0:00,2390,5,8,,
928,4/1/02 0:00,2370,5,5,,
929,4/1/02 0:00,2379,5,4 1/2,,
930,4/1/02 0:00,2374,5,1 3/5,,
931,4/1/02 0:00,2369,5,3,,
932,4/1/02 0:00,2378,5,4 1/2,,
933,4/1/02 0:00,2359,5,17,,
934,4/1/02 0:00,2361,5,8 2/5,,
935,4/1/02 0:00,2360,5,15,,
936,4/1/02 0:00,2367,5,2,,
937,4/1/02 0:00,2188,5,1,,
938,4/1/02 0:00,2186,5,2 1/5,,
939,4/1/02 0:00,2187,5,4,,
940,4/1/02 0:00,2185,5,3,,
941,4/1/02 0:00,248,5,5,,
942,4/2/02 0:00,2126,5,5 1/2,,
943,4/2/02 0:00,13,5,2 1/5,,
944,4/2/02 0:00,3,5,5-Mar,,
945,4/2/02 0:00,6,5,1 1/2,,
946,4/2/02 0:00,2125,5,5 1/2,,
947,4/2/02 0:00,8,5,1 4/5,,
949,4/2/02 0:00,23,5,4 1/2,,
950,4/2/02 0:00,1,5,3 2/5,,
951,4/2/02 0:00,7,5,3 1/5,,
952,4/2/02 0:00,224,5,5 1/2,,
953,4/2/02 0:00,84,5,2 2/5,,
954,4/2/02 0:00,183,5,7,,
955,4/2/02 0:00,193,5,2,,
956,4/2/02 0:00,196,5,2,,
957,4/2/02 0:00,257,5,3,,
958,4/2/02 0:00,197,5,2,,
959,4/2/02 0:00,209,5,5 1/2,,
961,4/4/02 0:00,2134,5,11,,
962,4/4/02 0:00,2135,5,39,,
963,4/4/02 0:00,2406,5,4 1/2,,
964,4/4/02 0:00,2181,5,5,,
965,4/4/02 0:00,2174,5,5 1/2,,
967,4/6/02 0:00,2305,5,6,,
968,4/6/02 0:00,2298,5,10,,
969,4/6/02 0:00,2309,5,5,,
970,4/6/02 0:00,2304,5,5,,
971,4/6/02 0:00,2313,5,5,,
972,4/7/02 0:00,241,5,5,,
975,4/8/02 0:00,2387,5,5 2/3,,
976,4/8/02 0:00,2379,5,3,,
977,4/8/02 0:00,2386,5,3,,
980,4/12/02 0:00,2324,5,5 1/3,,
981,4/17/02 0:00,2299,5,8,,
982,4/17/02 0:00,2308,5,2 2/5,,
983,4/17/02 0:00,2300,5,2 2/5,,
984,4/17/02 0:00,2298,5,2 2/5,,
985,4/17/02 0:00,2303,5,2 3/8,,
986,4/17/02 0:00,2306,5,1 7/8,,
987,4/17/02 0:00,2302,5,2 2/5,,
988,4/17/02 0:00,2313,5,2 2/5,,
989,4/17/02 0:00,2305,5,2 2/5,,
990,4/17/02 0:00,2301,5,2 2/5,,
991,4/17/02 0:00,2304,5,2 2/5,,
992,4/22/02 0:00,1456,6,5,,
993,4/22/02 0:00,1459,6,4,,
994,4/22/02 0:00,1463,6,4,,
998,4/26/02 0:00,2607,5,9.5,,
999,4/26/02 0:00,1377,5,9 3/4,,
1000,4/26/02 0:00,1378,5,8,,
1001,4/26/02 0:00,2437,5,2,,
1002,4/26/02 0:00,2436,5,5 1/3,,
1003,4/26/02 0:00,2438,5,5,,
1004,4/26/02 0:00,1265,5,1 4/5,,
1005,4/26/02 0:00,1267,5,2 3/5,,
1006,4/26/02 0:00,1269,5,3,,
1008,4/26/02 0:00,365,5,10 1/3,,
1009,4/27/02 0:00,2135,5,27 2/3,,
1010,4/27/02 0:00,2418,5,5 1/5,,
1011,4/27/02 0:00,2421,5,5,,
1013,4/27/02 0:00,2435,5,5 1/2,,
1014,4/27/02 0:00,2424,5,5 1/2,,
1015,4/27/02 0:00,2431,5,5 1/4,,
1016,4/27/02 0:00,2422,5,5 3/5,,
1017,4/27/02 0:00,2428,5,5 2/3,,
1018,4/27/02 0:00,2423,5,5 3/5,,
1019,4/27/02 0:00,2425,5,5 1/2,,
1022,4/28/02 0:00,41,5,4,,
1023,4/28/02 0:00,1057,5,6,,
1025,4/28/02 0:00,1262,6,1,,
1026,4/28/02 0:00,1504,6,2,,
1027,4/28/02 0:00,1503,6,2 1/2,,
1028,5/2/02 0:00,1244,6,1 1/2,,
1029,5/2/02 0:00,1542,5,8,,
1030,5/2/02 0:00,1538,5,2,,
1031,5/2/02 0:00,1543,5,15,,
1032,5/6/02 0:00,1201,6,3,,
1033,5/6/02 0:00,1630,6,3,,
1034,5/6/02 0:00,1621,6,3,,
1036,5/7/02 0:00,2429,5,3,,
1039,5/11/02 0:00,2317,6,3 3/4,,
1040,5/11/02 0:00,2314,6,3 3/4,,
1041,5/11/02 0:00,2315,6,3 3/4,,
1042,5/14/02 0:00,1506,5,16,,
1044,5/14/02 0:00,1378,5,5 3/5,,
1046,5/19/02 0:00,2202,5,8,,
1047,5/21/02 0:00,2393,6,3,,
1048,5/21/02 0:00,1026,5,5,,
1050,5/30/02 0:00,1198,5,1 1/3,,
1052,5/30/02 0:00,1269,6,2 3/4,,
1054,6/2/02 0:00,1588,6,1 1/2,,
1056,6/7/02 0:00,1543,5,6,,
1057,4/8/02 0:00,1317,5,5,,
1058,4/26/02 0:00,1317,5,3 1/2,,
1059,5/7/02 0:00,2338,5,10 1/2,,
1060,5/7/02 0:00,2977,5,6 1/3,,
1061,5/7/02 0:00,2294,5,13 1/2,,
1062,5/7/02 0:00,2119,5,10 1/2,,
1064,5/8/02 0:00,2121,5,3 2/3,,
1065,5/15/02 0:00,1057,5,5.5,,
1066,5/15/02 0:00,2124,5,5,,
1067,5/15/02 0:00,2796,0,,,
1068,5/15/02 0:00,3017,5,5,from DS Cole to trial,
1069,5/15/02 0:00,3018,5,5,from DS Cole to trial,
1070,5/15/02 0:00,1344,6,6,,
1071,5/28/02 0:00,182,5,5,,
1072,5/30/02 0:00,3020,5,3.5,,
1073,5/30/02 0:00,3019,5,1 2/3,,
1074,6/2/02 0:00,1456,6,3,,
1076,5/23/02 0:00,2582,19,36,,
1077,6/10/02 0:00,1024,19,16,,
1078,6/10/02 0:00,1471,19,24,,
1079,6/10/02 0:00,858,19,20,,
1080,6/10/02 0:00,1279,19,24,,
1081,6/10/02 0:00,1291,19,24,,
1082,6/10/02 0:00,1234,19,32,,
1083,6/10/02 0:00,1253,19,23,,
1084,6/10/02 0:00,2676,19,24,,
1085,6/10/02 0:00,2591,19,28,,
1086,6/10/02 0:00,1354,19,28,,
1087,6/10/02 0:00,1355,19,23,,
1088,6/10/02 0:00,1353,19,24,,
1089,6/10/02 0:00,1305,19,16,,
1090,6/10/02 0:00,1348,19,8,,
1091,6/10/02 0:00,1364,19,8,,
1092,6/10/02 0:00,1554,19,28,,
1093,6/10/02 0:00,1694,19,4,,
1094,6/10/02 0:00,2683,19,16,,
1095,6/10/02 0:00,2491,19,28,,
1096,6/10/02 0:00,1622,19,16,,
1097,6/10/02 0:00,1421,19,7,,
1098,6/10/02 0:00,1202,19,16,,
1099,6/10/02 0:00,1381,19,32,,
1100,6/10/02 0:00,1278,19,23,,
1101,6/10/02 0:00,1470,19,15,,
1102,6/10/02 0:00,1085,19,32,,
1103,6/10/02 0:00,1274,19,24,,
1104,6/10/02 0:00,1208,19,32,,
1105,6/10/02 0:00,1425,19,24,,
1106,6/10/02 0:00,1573,19,23,,
1107,6/10/02 0:00,1398,19,22,,
1108,6/10/02 0:00,1551,19,24,,
1109,6/10/02 0:00,1394,19,12,,
1110,6/10/02 0:00,2650,19,12,,
1111,6/10/02 0:00,1293,19,24,,
1112,6/10/02 0:00,1550,19,23,,
1113,6/10/02 0:00,1283,19,4,,
1114,6/10/02 0:00,1560,19,24,,
1115,6/10/02 0:00,1505,19,12,,
1116,6/10/02 0:00,1057,19,30,,
1117,6/10/02 0:00,1285,19,16,,
1118,6/10/02 0:00,1290,19,16,,
1119,6/10/02 0:00,1301,19,14,,
1120,6/10/02 0:00,1552,19,16,,
1122,6/10/02 0:00,1379,19,1,,
1123,6/10/02 0:00,1380,19,7,,
1124,6/10/02 0:00,1249,19,24,,
1125,6/10/02 0:00,1388,19,23,,
1126,6/10/02 0:00,900,19,20,,
1127,6/10/02 0:00,1386,19,16,,
1128,6/10/02 0:00,902,19,24,,
1129,6/10/02 0:00,1623,19,31,,
1130,6/10/02 0:00,1238,19,14,,
1131,6/10/02 0:00,1237,19,25,,
1132,6/10/02 0:00,1157,19,32,,
1133,6/10/02 0:00,1203,19,26,,
1135,6/10/02 0:00,1253,19,16,,
1136,6/10/02 0:00,1365,19,24,,
1137,6/10/02 0:00,1372,19,4,,
1138,6/10/02 0:00,1294,19,16,,
1139,6/10/02 0:00,1303,19,8,,
1140,6/10/02 0:00,1617,19,24,,
1141,6/10/02 0:00,1390,19,4,,
1142,6/10/02 0:00,1616,19,24,,
1143,6/10/02 0:00,1358,19,13,,
1144,6/10/02 0:00,185,19,24,,
1145,6/10/02 0:00,1613,19,16,,
1146,6/10/02 0:00,1209,19,7,,
1147,6/10/02 0:00,1210,19,8,,
1148,6/10/02 0:00,1399,19,16,,
1149,6/10/02 0:00,1346,19,4,,
1150,6/10/02 0:00,1339,19,8,,
1151,6/10/02 0:00,1452,19,26,,
1152,6/10/02 0:00,362,19,12,,
1153,6/10/02 0:00,1280,19,7,,
1154,6/10/02 0:00,1386,19,23,,
1155,6/10/02 0:00,1387,19,20,,
1156,6/10/02 0:00,901,19,20,,
1157,6/10/02 0:00,1466,20,3,,
1158,6/10/02 0:00,2995,20,3,,
1159,6/10/02 0:00,1041,20,3,,
1160,6/10/02 0:00,1469,20,3,,
1161,6/10/02 0:00,1468,20,3,,
1162,6/10/02 0:00,900,20,5,,
1163,5/7/02 0:00,2117,5,5,,
1164,5/8/02 0:00,2118,5,19.5,,
1165,5/8/02 0:00,3021,5,4.8,,
1166,3/30/02 0:00,2392,6,1.5,,
1167,3/30/02 0:00,2395,6,1.5,,
1168,3/30/02 0:00,2393,6,1.5,,
1169,3/30/02 0:00,2394,6,1.5,,
1170,3/30/02 0:00,33,4,53,,
1172,3/19/02 0:00,3022,5,4,,
1173,3/19/02 0:00,3023,5,4 3/5,,
1174,3/19/02 0:00,2975,5,2 1/2,,
1175,3/19/02 0:00,115,5,4 1/2,,
1176,3/19/02 0:00,176,4,36,,
1177,3/29/02 0:00,3024,0,,,
1179,4/2/02 0:00,3025,5,1 1/5,,
1180,4/2/02 0:00,3026,5,2,,
1181,4/2/02 0:00,3027,6,3.5,,
1182,4/7/02 0:00,3028,5,2 1/3,,
1183,4/7/02 0:00,2135,5,5 3/5,,
1184,4/7/02 0:00,3029,5,3,,
1185,4/22/02 0:00,1461,6,4,,
1186,4/22/02 0:00,2439,6,18,,
1187,4/26/02 0:00,1645,5,7.5,,
1188,4/26/02 0:00,3030,5,4.5,,
1189,4/28/02 0:00,3027,5,11,,
1190,4/28/02 0:00,1025,5,3,,
1191,4/28/02 0:00,2290,5,5,,
1192,5/14/02 0:00,3030,5,6 2/5,,
1194,5/15/02 0:00,3031,19,25,,
1195,5/19/02 0:00,3032,19,40,,
1196,6/10/02 0:00,1562,19,16,,
1197,6/10/02 0:00,1362,19,8,,
1198,6/10/02 0:00,1553,19,4,,
1199,6/10/02 0:00,1619,19,49,,
1200,6/10/02 0:00,1204,19,16,,
1201,6/10/02 0:00,1391,19,16,,
1202,6/10/02 0:00,2878,20,3,,
1203,6/10/02 0:00,1385,20,5,,
1204,6/10/02 0:00,901,20,5,,
1205,6/10/02 0:00,1284,20,5,,
1206,6/10/02 0:00,902,20,5,,
1207,6/10/02 0:00,1386,20,5,,
1208,6/10/02 0:00,1466,20,8,,
1209,6/10/02 0:00,2995,20,8,,
1210,6/10/02 0:00,1041,20,8,,
1211,6/10/02 0:00,1469,20,8,,
1212,6/10/02 0:00,2878,20,8,,
1213,6/10/02 0:00,1468,20,8,,
1214,6/10/02 0:00,2583,19,15,,
1215,6/19/02 0:00,2334,19,20,,
1216,6/25/02 0:00,1452,19,26,,
1217,6/25/02 0:00,1468,20,9,,
1218,6/25/02 0:00,2878,20,2,,
1219,6/25/02 0:00,2995,20,3,,
1220,6/25/02 0:00,1466,20,2,,
1221,6/25/02 0:00,1041,20,8,,
1223,6/25/02 0:00,2878,19,2,,
1224,6/25/02 0:00,1466,19,2,,
1226,6/25/02 0:00,1386,20,7,,
1227,6/25/02 0:00,902,20,7,,
1228,6/25/02 0:00,900,20,5,,
1229,6/25/02 0:00,901,20,3,,
1230,6/25/02 0:00,1385,20,5,,
1231,6/25/02 0:00,1284,20,2,,
1232,6/25/02 0:00,1363,19,24,,
1233,6/25/02 0:00,2334,19,20,,
1236,6/25/02 0:00,1204,19,14,,
1237,6/25/02 0:00,1221,19,12,,
1238,6/25/02 0:00,900,19,29,,
1239,6/25/02 0:00,901,19,26,,
1240,6/25/02 0:00,902,19,48,,
1241,6/25/02 0:00,1379,19,14,,
1242,6/25/02 0:00,1386,19,26,,
1243,6/25/02 0:00,1385,19,23,,
1244,6/25/02 0:00,1284,19,4,,
1245,6/25/02 0:00,1388,19,17,,
1248,6/25/02 0:00,1203,20,6,,
1249,6/25/02 0:00,1610,19,27,,
1250,6/25/02 0:00,209,19,9,,
1251,6/25/02 0:00,1424,19,30,,
1252,6/25/02 0:00,1554,19,51,,
1253,6/25/02 0:00,24,19,19,,
1254,6/28/02 0:00,3033,19,3,,
1255,3/14/03 0:00,2140,1,15.5,,
1256,3/14/03 0:00,2145,1,31.75,,
1257,3/14/03 0:00,2147,1,34.5,,
1258,3/14/03 0:00,2146,1,8.5,,
1259,3/15/03 0:00,2146,1,7,,
1260,3/17/03 0:00,2146,1,9,,
1261,3/25/03 0:00,1511,2,15,,
1262,3/25/03 0:00,1515,2,23,,
1263,3/25/03 0:00,1524,2,38,,
1264,3/25/03 0:00,2626,2,10,,
1265,3/25/03 0:00,1521,2,35,,
1266,3/25/03 0:00,1510,2,17,,
1267,3/25/03 0:00,1508,2,30,,
1268,3/25/03 0:00,1528,2,30,,
1269,3/25/03 0:00,2880,2,10,,
1270,3/26/03 0:00,2620,2,15,,
1271,3/26/03 0:00,1518,2,14,,
1272,3/26/03 0:00,1513,2,15,,
1273,3/26/03 0:00,2622,2,10,,
1274,3/26/03 0:00,2618,2,11,,
1275,3/26/03 0:00,1509,2,20,,
1276,3/26/03 0:00,1514,2,15,,
1277,3/26/03 0:00,1525,2,15,,
1278,3/26/03 0:00,2619,2,15,,
1279,3/26/03 0:00,2623,2,15,,
1280,3/26/03 0:00,1512,2,15,,
1281,3/26/03 0:00,2617,2,13,,
1282,3/26/03 0:00,2624,2,12,,
1283,3/26/03 0:00,2625,2,10,,
1284,3/27/03 0:00,1527,2,12,,
1285,3/27/03 0:00,1601,2,10,,
1286,3/27/03 0:00,1599,2,10,,
1287,3/27/03 0:00,2633,2,10,,
1288,3/27/03 0:00,1600,2,16,,
1289,3/27/03 0:00,1598,2,19,,
1290,3/27/03 0:00,1526,2,10,,
1291,3/29/03 0:00,1403,1,15,,
1292,3/29/03 0:00,2949,1,9,,
1293,3/29/03 0:00,2949,7,1,,
1294,3/30/03 0:00,2869,7,2,,
1295,3/30/03 0:00,1250,7,2,,
1296,4/2/03 0:00,1229,2,20,,
1297,4/2/03 0:00,1230,2,32,,
1298,4/2/03 0:00,1232,2,20,,
1299,4/3/03 0:00,1228,2,21,,
1300,4/3/03 0:00,1547,2,16,,
1301,4/3/03 0:00,1545,2,20,,
1303,4/3/03 0:00,1546,2,18,,
1304,4/3/03 0:00,1548,1,16.5,,
1305,4/3/03 0:00,1535,2,12,,
1306,4/3/03 0:00,1531,2,30,,
1307,4/3/03 0:00,1541,2,38,,
1308,4/4/03 0:00,1540,2,11,,
1309,4/4/03 0:00,1537,2,28,,
1310,4/4/03 0:00,1530,2,18,,
1311,4/4/03 0:00,1532,2,18,,
1312,4/4/03 0:00,1534,2,25,,
1313,4/4/03 0:00,2627,2,15,,
1314,4/4/03 0:00,1529,2,15,,
1316,4/5/03 0:00,1539,2,5,,
1317,4/5/03 0:00,1533,2,16,,
1318,4/6/03 0:00,1598,2,12,,
1319,4/7/03 0:00,1559,2,35,,
1320,4/7/03 0:00,2963,1,11,,
1321,4/8/03 0:00,1479,1,20,,
1322,4/8/03 0:00,2614,1,12,,
1323,4/8/03 0:00,1481,1,20,,
1324,4/8/03 0:00,1482,1,10,,
1325,4/8/03 0:00,2648,8,2.33,,
1326,4/8/03 0:00,1193,1,8,,
1327,4/8/03 0:00,1193,7,1,,
1328,4/8/03 0:00,1241,1,20,,
1329,4/8/03 0:00,1350,1,16,,
1330,4/8/03 0:00,1250,15,8,,
1331,4/8/03 0:00,1251,15,6,,
1332,4/9/03 0:00,1351,1,10,,
1333,4/10/03 0:00,1252,15,10,,
1334,4/11/03 0:00,1402,1,8,,
1335,4/11/03 0:00,1224,2,9.75,,
1336,4/11/03 0:00,1223,2,9.25,,
1337,4/11/03 0:00,1590,2,10,,
1338,4/11/03 0:00,2613,2,15,,
1339,4/11/03 0:00,1476,2,30,,
1340,4/11/03 0:00,1475,2,15.5,,
1341,4/11/03 0:00,2612,2,17,,
1342,4/11/03 0:00,1472,2,15,,
1343,4/12/03 0:00,2615,2,16,,
1344,4/12/03 0:00,1472,2,15,,
1345,4/14/03 0:00,1580,2,10,,
1346,4/14/03 0:00,1448,2,30.5,,
1347,4/14/03 0:00,1434,2,27,,
1348,4/14/03 0:00,2609,2,15,,
1349,4/14/03 0:00,1441,2,24,,
1350,4/15/03 0:00,1426,2,12.5,,
1351,4/15/03 0:00,1427,2,13,,
1352,4/15/03 0:00,1443,2,10,,
1353,4/15/03 0:00,2297,2,35,,
1354,4/15/03 0:00,1442,2,12,,
1355,4/15/03 0:00,1433,2,26.5,,
1356,4/16/03 0:00,1484,2,30,,
1357,4/16/03 0:00,1480,2,12,,
1358,4/16/03 0:00,1483,2,8,,
1359,4/16/03 0:00,1478,2,10,,
1360,4/17/03 0:00,1445,2,30,,
1361,4/17/03 0:00,2746,2,11.5,,
1362,4/17/03 0:00,1695,2,14,,
1363,4/17/03 0:00,1549,2,10,,
1364,4/17/03 0:00,2608,1,12,,
