ItemID,Inactive,Item,Variety,Color,ShouldStock,TypeID,LabelDescription,Definition,PictureLayout,PictureLink,SunConditions
8897,False,Zinnia,Queen Lime,Mix,False,6.0,"Ht. 36"" The Queen Lime Zinnia Mixture is a mix of Queen Lime, Queen Red Lime, Queen Orange Lime and Queen Blush Lime. Very romantic.",nan,nan,nan,sun.jpg
8898,False,Cleome,Sparkler Purple,nan,False,6.0,"Ht. 36-44"" Heat-loving annual holds up to summer stress and provides reliable height and structure to landscape beds. Drought tolerant and pollinator friendly!",nan,nan,nan,sun.jpg
8899,False,nan,nan,nan,False,0.0,nan,nan,nan,nan,nan
8797,False,Phlox,Queen Salmon Orange Dark Eye,nan,False,7.0,nan,nan,nan,nan,nan
8798,False,Primula japonica,Alba,White,False,7.0,"Ht. 15""Rosette forming light green foliage, with stems of whorls of pure white flowers in early summer. Likes full sun into partial shade and a moist to well-drained soil.",nan,nan,nan,part-sun_sun.jpg
8799,False,Primula,Miller's Crimson,Burgundy,False,7.0,"Ht.15"" These are one of the earliest Candelabra Primroses to bloom. Millers Crimson also known as Japanese Primrose Millers Crimson, Japanese Cowslip Millers Crimson, and Candelabra Primrose Millers Crimson, is a robust perennial that has attractive whorls of fragrant crimson flowers that have darker eyes and they rise atop a basal rosette of crinkly leaves that are lettuce-like and a pale green.",nan,nan,nan,part-sun_sun.jpg
8800,False,Trollius pumilus,"""Dwarf Globeflower""",Yellow,False,7.0,"Globeflowers are lovely plants for the late spring garden. This low, compact species is especially beautiful in the rock garden, where it forms a small mound of shiny green leaves, bearing single yellow buttercups for several weeks. Equally happy in sun or partial shade.",nan,nan,nan,all_conditions.jpg
8801,False,Veronia a.,Plum Peachy,nan,False,7.0,"Ht. 44"" Narrow green foliage adorn stems that develop a purplish cast by fall adding a wonderful textural quality to borders. In late summer and early fall, inflorescences of rich purple flowers top off each stem complementing other late season bloomers such as asters and goldenrods. Performs best in full sun and soils that are consistently moist.",nan,nan,nan,sun.jpg
8802,False,Veronia letteramanii,nan,Purple,False,7.0,"Ht. 24-36"" The plant is dense and multi-branched, and the foliage is fine and thread-like. Many frilly aster-like or disc flowers appear in summer at a time when other flowers are giving out to provide the bees and butterflies with nectar. They will flock to this plant! The foliage is attractive even when not in bloom, adding a finer texture to the garden.",nan,nan,nan,sun.jpg
8803,False,Clematis integrifolia,Alionushka,Pink,False,7.0,"Ht. 4-6' It has nodding, pink flowers much larger than its integrifolia parent. It is suitable for many locations and has good shade tolerance. Allow it to drape out the front of a large mixed container planting for a dramatic statement or tuck it into your perennial border for easy summer color. It was bred in the Ukraine and is very hardy.",nan,nan,nan,all_conditions.jpg
8804,False,Baptisia,Indigo Spires,Blue,False,7.0,"Ht. 3.5' This Baptisia greatly impressed us in our trials with its perfect habit and heavy flower production. Unlike some Baptisia which can be tall and leggy, Indigo Spires forms a densely branched, fully rounded clump of glaucous green foliage that extends far down the stems, leaving little bare stem showing at the base.",nan,nan,nan,sun.jpg
8805,False,Epimedium,Raspberry Rhapsody,Raspberry,False,7.0,"This open pollinated seedling of Epimedium sutchuenense has exquisite flowers comprised of mauve-rose spurs and pale pink sepals held above 12-15"" clumps. Leaves emerge in shades of mahogany-red before becoming green during the summer. Shaded woodland sites with consistent moisture are preferred; however our plant has performed exceptionally under drier conditions.",nan,nan,nan,part-sun_shade.jpg
8806,False,Primula j.,Apple Blossom,Pink,False,7.0,Bright reddish pink Primula japonica 'Apple Blossom' buds unfurl into whorls of soft pink blossoms in candelabra-like fashion atop tall slender stalks. Each lovely bloom is accented with a bright red eye.,nan,nan,nan,nan
8807,False,Rodgersia tabularis,Astilboides tabularis,nan,False,7.0,"It is valued by gardeners more for its unique foliage and architectural interest that for its flowers. Large, rounded, lobed, peltate leaves (to 2-3 in diameter) on 2-3 foot tall petioles rising from the ground. Leaves have a shield-like appearance as reflected in the sometimes used common name of shield leaf. Leaves also have table-like surfaces, hence the species name. Tiny, astilbe-like white flowers form in panicles atop flowering stems that gracefully arch above the foliage in late spring. Mature plants can grow to 4 tall and spread to 3 wide. Synonymous with and formerly known as Rodgersia tabularis.",nan,nan,nan,shade.jpg
8808,False,Sanguisorba menziesii,nan,Pink,False,7.0,"Ht. 2-3' Bee-friendly blooms with an exotic form.
Blooming all summer with little to no maintenance or care required, this pollinator magnet boasts bottlebrush-like flowers in a rich shade of red. Its tall stems make Menzies' Burnet suitable for cut-flower arrangements, but it really dazzles in borders or feature gardens where it can be easily admired by all who pass by. Drought-tolerant plants.",nan,nan,nan,sun.jpg
8809,False,Sanguisorba,Pink Elephant,Pink,False,7.0,"Ht.3-5' Highly decorative with its profuse and attractive, lipstick-pink, bottlebrush flowers rising on tall slender stems, Sanguisorba tenuifolia 'Pink Elephant' is a lovely addition to the garden.",nan,nan,nan,sun.jpg
8810,False,Clematis fargesioides,nan,White,False,7.0,Ht. 12' A very vigorous and free flowering clematis. The 1.5 flowers are white and somewhat fragrant. Blooms July-September.,nan,nan,nan,sun.jpg
8811,False,Dianthus,Angel of Purity,White,False,7.0,Masses of frilly white double flowers feature an exceptional fragrance. The long bloom season and evergreen foliage provide year-round interest. Compact mounds of gray-green foliage are perfect for edging borders or mixed containers. The beautiful selections in the Scent from Heaven Series have proven themselves in both cold and humid climates.,nan,nan,nan,sun.jpg
8812,False,Dianthus,Romance,Pink,False,7.0,"ompact in habit, but not short on blooms. It gives sunny gardens a beautiful display of salmon pink blooms in late spring and a spicy sweet fragrance. Romance also boasts an attractive, low mounding habit of spiky silver-blue foliage, perfect for border edging. Deer resistant. Great cut flower.",nan,nan,nan,sun.jpg
8813,False,Baptisia,Burgundy Blast,nan,False,7.0,"The shade of purple is redder than the typical purple Baptisia. Dark wine purple flowers are produced over very dark blue-green foliage. When it is in bloom, it is a stunning display of color. Use in place of a shrub in the landscape.",nan,nan,nan,sun.jpg
8814,False,Coreopsis,Gilded Lace,nan,False,7.0,"Ht. 4' Floriferous and long-lasting floral display. Loved by pollinators and unique lacy, fine-textured foliage.",nan,nan,nan,sun.jpg
8815,False,Echinacea,Green Twister,nan,False,7.0,"Ht. 2-3' This coneflower blooms in various huessometimes the green is more pronounced, sometimes it's a soft yellowish hue. Sometimes the halo is very wide and prominent, sometimes it's just a subtle ring of pink right around the central cone. As each bloom matures, the reddish color darkens to more of a rich carmine. All of this variation looks outstanding, both in the border and in cut-flower arrangments.",nan,nan,nan,sun.jpg
8816,False,Hemerocallis,Big Time Happy,Yellow,False,7.0,"Ht. 1.5' This fabulous plant has gorgeous 4-inch flowers with broad, flat petals that have fluted edges. They are colored a delicious light lemon yellow, darkening to a rich yellow-green in the throat. Reblooms.",nan,nan,nan,all_conditions.jpg
8817,False,Polygonatum odoratum,Rubby Slippers,White,False,7.0,"Ht. 21"" t gets its name, 'Ruby Slippers', from the bright red, upright and slightly arching stems that are red from base to tip. Solid deep green leaves have silvery undersides. The plants are produced in colonies and will spread in the garden. This is definitely a tough plant for shade.",nan,nan,nan,shade.jpg
8818,False,Sedum,Plum Dazzled,nan,False,7.0,"A Rock Garden Favorite. All eyes are drawn to the unexpected and this dazzler will not be upstaged. Smoky plum-purple leaves will provide contrast, visual interest, depth, and definition to any sunny border.",nan,nan,nan,sun.jpg
8819,False,Thalictrum,Nimbus Pink,nan,False,7.0,"The 28"" tall fleshy stems are topped with a stunningly frothy display of mauvy pink flowers. A lovely selction of meadow rue.",nan,nan,nan,sun.jpg
8820,False,Geranium,Patriot Evening Glow,nan,False,6.0,"Ht. 8"" Green foliage and continuous, lightly scented salmon flowers. Vigorous plant. Excellent for containers and landscapes. Heat tolerant. Pollinator friendly.",nan,nan,nan,sun.jpg
8821,False,Petunia,Crazytunia Citrus Hill,nan,False,6.0,nan,nan,nan,nan,nan
8822,False,Euphorbia,Ascot Rainbow,nan,False,7.0,"Ht. 18-24"" Sensational sage and lime green foliage edged in an attractive yellow border that turns pink-flushed or peachy-salmon in colder months. Vibrant green and yellow striped bracts produce prolific, radiant red blooms throughout the warmer months. A heat-tolerant, fuss-free, waterwise choice for containers and mixed beds.",nan,nan,nan,all_conditions.jpg
8823,False,Geranium m.,Spessart,White,False,7.0,"Ht. 15"" Ground covering perennial for half shade (or lighter shade) with aromatic leaves, pinkish-white flowers in May.

Flowers for short period of time, but it's quality is the dense groundcovering mat.",nan,nan,nan,part-sun_shade.jpg
8824,False,Helenium,Mariachi Siesta,Red,False,7.0,"Ht. 18"" Deep true red ruffled petals surround the rounded cones of this spicily colored Helenium beginning in midsummer and continuing well into fall. As the purplish brown disk flowers comprising the cone begin to open they add yellow to mix. The flowers attract smaller butterflies, bees, and other pollinators. Mariachi Siesta Helenium is an easy to grow and pest resistant perennial that provides a riot of color on sturdy, compact, upright plants. Provide a full to mostly sunny location and average moisture.",nan,nan,nan,sun.jpg
8825,False,Canna,Cannova Rose,nan,False,6.0,"Ht. 3-4' Rose pink blooms stand out above green, tropical foliage.",nan,nan,nan,sun.jpg
8826,False,Canna,Cannova Scarlet,nan,False,6.0,Ht. 3-4' Red blooms stand out above green tropical foliage.,nan,nan,nan,sun.jpg
8827,False,Hibiscus,Rico Suave,nan,False,6.0,"A plant known for its vibrant color scheme, long-lasting blooms and outstanding bud and bloom counts; are perfect to add to your landscape as colorful tropical annuals, and also make beautiful container plants to display on your patio or around your pool.",nan,nan,nan,sun.jpg
8828,False,Dipladenia,Sundena Crimson,Red,False,6.0,"Ht. 12- 24"" Sundenia dipladenias offer the large flowers loved in mandevillas but on a compact, manageable plant. Sundenias flowers are 3-5 inches in diameter, double the size of a typical dipladenia, all on glossy green foliage.",nan,nan,nan,sun.jpg
8829,False,Gomphrena,Qis Purple,Purple,False,6.0,"Ht. 18-28"" 1 1/2"" blooms on long stems. We have found the QIS (Quality in Seed) Series to be a good choice for cut-flower production for its stem quality, length, and uniformity. Also known as globe amaranth and common globe amaranth.",nan,nan,nan,sun.jpg
8830,False,Fuchsia,Sunshine,Salmon,False,6.0,"Ht.24"" Pretty, single blooms of light pink sepals tipped in green over darker rose-pink corollas emerge in summer on shrub-like plants! Great for containers!",nan,nan,nan,part-sun_shade.jpg
8831,False,Anigozanthus,Kanga Burgundy,Burgundy,False,6.0,Ht. 1-2'  It has 10 inch long bright green leaves and a well branched inflorescence that reaches to 20 inches tall with dark purple-red flowers from spring-fall. Plant in full sun and water occasionally to regularly spring through fall.,nan,nan,nan,sun.jpg
8832,False,Arctotis,Majec Fuchsia,Pink,False,6.0,"COMPACT SILVER FOLIAGE.  EXCELLENT CHOICE FOR LOW WATER USE ANNUAL. Flowes will close at night, but plants flower reliably throughout the season in New England.",nan,nan,nan,sun.jpg
8833,False,Arctotis,Majec Red Orange,Orange,False,6.0,"OMPACT SILVER FOLIAGE.  EXCELLENT CHOICE FOR LOW WATER USE ANNUAL. Flowes will close at night, but plants flower reliably throughout the season in New England.",nan,nan,nan,sun.jpg
8834,False,Ple,nan,nan,False,0.0,nan,nan,nan,nan,nan
8835,False,Plectranthus,Guacamole,nan,False,6.0,"Prostrate with a spread between 18-24"" Guacamole has a beautiful blend of yellow and avocado green foliage on deep red stems. Very similar to 'Troys Gold'",nan,nan,nan,all_conditions.jpg
