PitchID,DatePitched,ItemID,UnitID,NumberOfUnits,PitchComments,PitchReason
1939,2007-09-18 00:00:00,4787,19.0,5,Don't bump up so many digitalis in 2008,
1940,2007-09-18 00:00:00,1288,19.0,10,Don't bump up so many digitalis in 2008,
1941,2007-09-18 00:00:00,133,19.0,11,Don't bump up so many digitalis in 2008,
1942,2007-09-18 00:00:00,136,19.0,14,Don't bump up so many digitalis in 2008,
1943,2007-09-18 00:00:00,1286,19.0,8,Don't bump up so many digitalis in 2008,
1944,2007-09-18 00:00:00,1394,19.0,2,,
1945,2007-09-18 00:00:00,2522,19.0,1,,
1946,2007-09-18 00:00:00,1404,19.0,1,Unsure of type.,
1947,2007-09-18 00:00:00,4232,19.0,2,,
1948,2007-09-18 00:00:00,2640,19.0,2,,
1949,2007-09-18 00:00:00,2530,19.0,1,,
1950,2007-09-18 00:00:00,4745,19.0,1,,
1951,2007-10-03 00:00:00,823,37.0,7,Unsure of type. White.,
1952,2007-10-03 00:00:00,3622,37.0,1,Unsure of color Sweet Caroline.,
1953,2007-10-03 00:00:00,4862,37.0,3,,
1954,2007-10-03 00:00:00,348,37.0,3,,
1955,2007-10-03 00:00:00,4592,37.0,9,,
1956,2007-10-03 00:00:00,211,37.0,5,,
1957,2007-10-03 00:00:00,4676,37.0,12,,
1958,2007-10-03 00:00:00,183,37.0,2,,
1959,2007-10-03 00:00:00,182,37.0,4,,
1960,2007-10-03 00:00:00,4434,37.0,1,Unsure of type greggi. A red kind.,
1961,2007-10-03 00:00:00,4439,37.0,1,Unsure of type. Prostrate form.,
1962,2007-10-03 00:00:00,4613,37.0,5,Unsure of types.,
1963,2007-10-03 00:00:00,3026,37.0,6,Unsure of type.,
1964,2007-10-03 00:00:00,2595,37.0,17,,
1965,2007-10-03 00:00:00,4673,37.0,5,,
1966,2007-10-03 00:00:00,2795,37.0,6,Unsure of type.,
1967,2007-08-30 00:00:00,3118,37.0,17,,
1968,2007-08-30 00:00:00,1222,37.0,6,,
1969,2007-08-30 00:00:00,5034,37.0,2,,
1970,2007-08-30 00:00:00,4556,37.0,1,,
1971,2007-08-30 00:00:00,4557,37.0,4,,
1972,2007-08-30 00:00:00,5000,37.0,1,Unsure of type,
1973,2007-08-30 00:00:00,4542,37.0,6,,
1974,2007-08-30 00:00:00,3480,37.0,19,,
1975,2007-08-30 00:00:00,280,37.0,16,,
1976,2007-08-30 00:00:00,299,37.0,12,,
1977,2007-08-30 00:00:00,3573,37.0,5,,
1978,2007-08-30 00:00:00,4791,37.0,7,Unsure of type. Recorded as dark blue.,
1979,2007-08-30 00:00:00,3003,37.0,18,,
1980,2007-08-30 00:00:00,299,37.0,22,,
1981,2007-08-30 00:00:00,3478,37.0,47,,
1982,2007-08-30 00:00:00,308,37.0,6,,
1983,2007-08-30 00:00:00,296,37.0,13,,
1984,2007-08-30 00:00:00,4437,37.0,11,,
1985,2007-08-30 00:00:00,4434,37.0,14,,
1986,2007-08-30 00:00:00,3094,37.0,7,,
1987,2007-08-30 00:00:00,3096,37.0,9,,
1988,2007-08-30 00:00:00,303,37.0,9,,
1989,2007-08-30 00:00:00,4516,37.0,4,,
1990,2007-08-30 00:00:00,4431,37.0,26,,
1991,2007-08-30 00:00:00,4433,37.0,10,,
1992,2007-08-30 00:00:00,319,37.0,6,,
1993,2007-08-30 00:00:00,4542,37.0,8,,
1994,2007-08-30 00:00:00,4432,37.0,18,,
1995,2007-08-30 00:00:00,211,37.0,23,Unsure of type.,
1996,2007-08-30 00:00:00,3595,37.0,8,,
1997,2007-08-30 00:00:00,3048,37.0,3,,
1998,2007-08-30 00:00:00,2791,37.0,5,Actually unknown pelargonium/ geranium.,
1999,2007-08-30 00:00:00,3013,37.0,3,,
2000,2007-08-23 00:00:00,1157,19.0,5,,
2001,2007-08-23 00:00:00,4739,19.0,7,,
2002,2007-08-23 00:00:00,1075,19.0,2,,
2003,2007-08-23 00:00:00,1094,19.0,1,,
2004,2007-08-23 00:00:00,3267,19.0,1,,
2005,2007-08-23 00:00:00,2501,19.0,1,,
2006,2007-08-23 00:00:00,1092,19.0,1,,
2007,2007-08-23 00:00:00,1115,19.0,1,Unsure of type virginana,
2008,2007-08-23 00:00:00,3198,19.0,2,,
2009,2007-08-23 00:00:00,3198,19.0,1,Unsure of color heterophyllus,
2010,2007-08-23 00:00:00,2550,19.0,1,,
2011,2007-08-23 00:00:00,3787,19.0,1,Unsure of type. Recorded as rusty pink.,
2012,2007-08-23 00:00:00,3701,19.0,1,,
2013,2007-08-23 00:00:00,1116,19.0,1,Unsure of type. A pink kind.,
2014,2007-08-23 00:00:00,2649,19.0,1,,
2015,2007-08-23 00:00:00,4264,19.0,1,Unsure of type - a hybrid.,
2016,2007-08-23 00:00:00,1144,19.0,1,,
2017,2007-08-23 00:00:00,1144,19.0,1,Unsure of type.,
2018,2007-08-23 00:00:00,1154,19.0,3,,
2019,2007-08-23 00:00:00,4261,19.0,3,,
2020,2007-08-23 00:00:00,1158,19.0,12,,
2021,2007-08-23 00:00:00,3709,19.0,5,,
2022,2007-08-23 00:00:00,3964,19.0,8,,
2023,2007-08-23 00:00:00,3271,19.0,1,Unsure of color nemerosa,
2024,2007-08-23 00:00:00,1637,19.0,1,Unsure of color,
2025,2007-08-23 00:00:00,1468,19.0,1,,
2026,2007-08-23 00:00:00,4916,19.0,1,,
2027,2007-08-23 00:00:00,4917,19.0,1,,
2028,2007-08-27 00:00:00,4732,19.0,17,Too close together,
2029,2007-08-23 00:00:00,133,19.0,2,,
2030,2007-08-23 00:00:00,1398,19.0,2,Unsure of color,
2031,2007-08-23 00:00:00,3181,19.0,1,,
2032,2007-08-23 00:00:00,4733,19.0,4,,
2033,2007-08-23 00:00:00,1286,19.0,1,,
2034,2007-08-23 00:00:00,136,19.0,1,Unsure of type purpurea,
2035,2007-08-23 00:00:00,1399,19.0,7,,
2036,2007-08-23 00:00:00,4896,19.0,8,,
2037,2007-08-23 00:00:00,1285,19.0,4,,
2038,2007-09-03 00:00:00,3684,19.0,4,,
2039,2007-09-03 00:00:00,3695,19.0,2,,
2040,2007-09-03 00:00:00,3139,19.0,1,,
2041,2007-09-03 00:00:00,3695,19.0,1,,
2042,2007-09-03 00:00:00,3309,19.0,2,,
2043,2007-09-03 00:00:00,3249,19.0,2,,
2044,2007-09-03 00:00:00,1349,19.0,2,,
2045,2007-09-03 00:00:00,3425,19.0,2,,
2046,2007-09-03 00:00:00,2662,19.0,1,Unsure of type. Rose colored.,
2047,2007-09-03 00:00:00,1358,19.0,1,,
2048,2007-09-03 00:00:00,1279,19.0,2,,
2049,2007-09-03 00:00:00,2385,19.0,6,,
2050,2007-09-03 00:00:00,2778,19.0,5,,
2051,2007-09-03 00:00:00,3918,19.0,2,,
2052,2008-06-30 00:00:00,4873,2.0,2.3,,
2053,2008-06-30 00:00:00,1477,2.0,3.5,,
2054,2008-08-12 00:00:00,276,37.0,9,No type of Sage listed,
2055,2008-08-12 00:00:00,2263,37.0,2,No color listed,
2056,2008-08-12 00:00:00,4660,37.0,2,No color listed,
2057,2008-06-30 00:00:00,4873,2.0,2 1/3,,
2058,2008-06-30 00:00:00,1477,2.0,3 1/2,,
2059,2008-06-30 00:00:00,1478,2.0,4 1/2,,
2060,2008-06-30 00:00:00,1500,2.0,2,,
2061,2008-06-30 00:00:00,3800,2.0,1,,
2062,2008-06-30 00:00:00,1671,2.0,1,,
2063,2008-06-30 00:00:00,1670,2.0,4 1/2,,
2064,2008-06-30 00:00:00,2716,2.0,3 1/2,,
2065,2008-06-30 00:00:00,5169,2.0,1 1/2,,
2066,2008-06-30 00:00:00,2649,1.0,2 1/8,,
2067,2008-06-30 00:00:00,3106,1.0,2,,
2068,2008-06-30 00:00:00,5073,17.0,8,From house #8,
2069,2008-06-30 00:00:00,2669,16.0,1,,
2070,2008-06-30 00:00:00,5073,17.0,30,,
2071,2008-06-30 00:00:00,134,1.0,1,,
2072,2008-06-30 00:00:00,4706,2.0,2 1/2,,
2073,2008-06-30 00:00:00,3638,2.0,1 1/2,,
2074,2008-06-30 00:00:00,3658,2.0,1 1/4,,
2075,2008-06-30 00:00:00,4784,2.0,3/8,,
2076,2008-06-30 00:00:00,5073,17.0,5,,
2077,2008-06-30 00:00:00,4176,17.0,6,,
2078,2008-06-30 00:00:00,3876,17.0,4,,
2079,2008-06-30 00:00:00,3677,2.0,2 1/2,,
2080,2008-06-30 00:00:00,2727,2.0,3/8,,
2081,2008-06-30 00:00:00,2297,2.0,36 1/2,,
2082,2008-06-30 00:00:00,1426,2.0,1 3/8,,
2083,2008-06-30 00:00:00,1439,2.0,8,,
2084,2008-06-30 00:00:00,1432,2.0,8 9/8,,
2085,2008-06-30 00:00:00,1443,2.0,4 6/8,,
2086,2008-06-30 00:00:00,4175,33.0,2,,
2087,2008-06-30 00:00:00,3640,15.0,1,,
2088,2008-06-30 00:00:00,1333,15.0,1 1/5,,
2089,2008-06-30 00:00:00,1571,2.0,3/4,,
2090,2008-06-30 00:00:00,4781,2.0,3/4,,
2091,2008-06-30 00:00:00,4346,17.0,7,,
2092,2008-06-30 00:00:00,2775,17.0,3,,
2093,2008-06-30 00:00:00,3876,17.0,8,,
2094,2008-06-30 00:00:00,2431,17.0,1,with Babylon White,
2095,2008-06-30 00:00:00,4346,17.0,2,with Babylon White,
2096,2008-06-30 00:00:00,5073,17.0,24,House #9,
2097,2008-06-30 00:00:00,4243,15.0,3,,
2098,2008-06-30 00:00:00,1336,15.0,4 1/2,,
2099,2008-06-30 00:00:00,3663,15.0,1 3/5,,
2100,2008-06-30 00:00:00,3662,15.0,1 3/10,,
2101,2008-06-30 00:00:00,4244,15.0,1 1/2,,
2102,2008-06-30 00:00:00,1695,2.0,1 1/2,,
2103,2008-07-02 00:00:00,1615,2.0,1,,
2104,2008-07-02 00:00:00,3690,2.0,1 1/2,,
2105,2008-07-02 00:00:00,3159,2.0,1,,
2106,2008-07-02 00:00:00,1246,2.0,1 1/2,,
2107,2008-07-02 00:00:00,1245,2.0,1/2,,
2108,2008-07-02 00:00:00,4794,15.0,1/5,,
2109,2008-07-02 00:00:00,3718,15.0,3/10,,
2110,2008-07-02 00:00:00,3663,15.0,1/2,,
2111,2008-07-02 00:00:00,3662,15.0,1/2,,
2112,2008-07-02 00:00:00,4441,15.0,1/5,,
2113,2008-07-02 00:00:00,4244,15.0,1,,
2114,2008-07-02 00:00:00,5154,15.0,3/5,,
2115,2008-07-02 00:00:00,4243,15.0,1,,
2116,2008-07-02 00:00:00,1336,15.0,3 1/3,,
2117,2008-07-02 00:00:00,1351,2.0,1,,
2118,2008-07-02 00:00:00,3402,2.0,1,,
2119,2008-07-02 00:00:00,1350,2.0,3/8,,
2120,2008-07-02 00:00:00,4242,2.0,1 1/2,,
2122,2008-07-03 00:00:00,4448,2.0,1 1/4,,
2123,2008-07-03 00:00:00,2436,5.0,1,,
2124,2008-07-03 00:00:00,2735,33.0,5/9,,
2125,2008-07-03 00:00:00,2670,33.0,7/18,,
2126,2008-07-03 00:00:00,1424,33.0,1/18,,
2127,2008-07-03 00:00:00,4738,33.0,5/18,,
2128,2008-07-03 00:00:00,1468,33.0,5/18,,
2129,2008-07-03 00:00:00,2874,33.0,13/18,,
2130,2008-07-03 00:00:00,1466,33.0,7/9,,
2131,2008-07-03 00:00:00,1041,33.0,2/9,,
2132,2008-07-03 00:00:00,2878,33.0,1/2,,
2133,2008-07-03 00:00:00,3212,33.0,4/9,,
2134,2008-07-03 00:00:00,1386,33.0,13/18,,
2135,2008-07-03 00:00:00,2586,33.0,6/18,,
2136,2008-07-03 00:00:00,1468,33.0,7/18,,
2137,2008-07-03 00:00:00,1380,33.0,4/18,,
2138,2008-07-03 00:00:00,900,33.0,1 5/18,Pacific Giant,
2139,2008-07-03 00:00:00,2874,33.0,3/18,,
2140,2008-07-03 00:00:00,2872,33.0,3/18,,
2141,2008-07-03 00:00:00,2647,15.0,1,,
2142,2008-07-03 00:00:00,1670,15.0,6/10,,
2143,2008-07-03 00:00:00,2716,15.0,3/10,,
2144,2008-07-03 00:00:00,2438,5.0,4,,
2145,2008-07-06 00:00:00,247,5.0,1 7/15,,
2146,2008-07-06 00:00:00,4666,5.0,1,,
2147,2008-07-06 00:00:00,2668,5.0,5 2/3,,
2148,2008-07-06 00:00:00,2781,5.0,2 1/2,,
2149,2008-07-06 00:00:00,2387,5.0,5 1/3,,
2150,2008-07-06 00:00:00,1542,5.0,6 7/15,,
2151,2008-07-06 00:00:00,2778,5.0,1,,
2152,2008-07-06 00:00:00,4667,2.0,5 1/4,,
2153,2008-07-07 00:00:00,2628,2.0,3,,
2154,2008-07-07 00:00:00,4113,2.0,4 1/2,,
2155,2008-07-07 00:00:00,3154,2.0,2,,
2156,2008-07-07 00:00:00,4668,2.0,3 1/4,,
2157,2008-07-07 00:00:00,3153,2.0,3 3/8,,
2158,2008-07-07 00:00:00,1548,2.0,7 3/8,,
2159,2008-07-07 00:00:00,5338,2.0,2 3/4,,
2160,2008-07-07 00:00:00,1545,2.0,1 3/8,,
2161,2008-07-07 00:00:00,1546,2.0,1,,
2162,2008-07-07 00:00:00,1543,5.0,2 1/5,,
2163,2008-07-07 00:00:00,3689,15.0,1 3/10,,
2164,2008-07-07 00:00:00,1615,15.0,1 2/5,,
2165,2008-07-07 00:00:00,4872,15.0,4 3/10,,
2166,2008-07-07 00:00:00,3690,15.0,3 3.5,,
2167,2008-07-07 00:00:00,2283,5.0,1 4/5,,
2168,2008-07-07 00:00:00,2277,5.0,4 1/5,,
2169,2008-07-07 00:00:00,2854,5.0,3 1/5,,
2170,2008-07-07 00:00:00,320,37.0,5,,
2171,2008-07-07 00:00:00,211,37.0,20,Seeded too late,
2172,2008-07-07 00:00:00,4431,37.0,34,,
2173,2008-07-07 00:00:00,5237,37.0,6,,
2174,2008-07-07 00:00:00,740,37.0,3,,
2175,2008-07-07 00:00:00,4873,2.0,1,,
2176,2008-07-07 00:00:00,1478,2.0,1,,
2177,2008-07-07 00:00:00,1477,2.0,1,,
2178,2008-07-07 00:00:00,5053,5.0,1,,
2179,2008-07-07 00:00:00,1483,2.0,4,,
2180,2008-07-07 00:00:00,2612,2.0,2,,
2181,2008-07-07 00:00:00,1484,2.0,8,,
2182,2008-07-07 00:00:00,1482,1.0,4,,
2183,2008-07-07 00:00:00,1480,2.0,5,,
2184,2008-07-07 00:00:00,3162,2.0,3 1/2,,
2185,2008-07-07 00:00:00,2613,2.0,1,,
2186,2008-07-07 00:00:00,5283,37.0,17,,
2187,2008-07-07 00:00:00,3480,37.0,7,,
2188,2008-07-07 00:00:00,303,37.0,7,,
2189,2008-07-08 00:00:00,4819,33.0,5/18,,
2190,2008-07-08 00:00:00,1377,5.0,3,,
2191,2008-07-08 00:00:00,5145,5.0,6/15,,
2192,2008-07-08 00:00:00,5144,5.0,1/3,,
2193,2008-07-08 00:00:00,5148,5.0,1/5,,
2194,2008-07-08 00:00:00,2118,5.0,2 4/5,,
2195,2008-07-08 00:00:00,4875,5.0,4/15,,
2196,2008-07-08 00:00:00,4175,33.0,15/18,,
2197,2008-07-08 00:00:00,4175,33.0,15/18,,
2198,2008-07-08 00:00:00,4755,33.0,1/18,,
2199,2008-07-08 00:00:00,4788,33.0,8/9,,
2200,2008-07-08 00:00:00,4789,33.0,1 1/18,,
2201,2008-07-08 00:00:00,4790,33.0,4/9,,
2202,2008-07-08 00:00:00,4767,33.0,1/18,,
2203,2008-07-08 00:00:00,5176,33.0,4,,
2204,2008-07-08 00:00:00,1226,33.0,1/3,,
2205,2008-07-08 00:00:00,3680,33.0,1 4/18,,
2206,2008-07-08 00:00:00,1360,33.0,1,,
2207,2008-07-08 00:00:00,2586,33.0,4/18,,
2208,2008-07-08 00:00:00,2872,33.0,15/18,,
2209,2008-07-08 00:00:00,1380,33.0,8/9,,
2210,2008-07-08 00:00:00,1385,33.0,5/9,,
2211,2008-07-08 00:00:00,902,33.0,5/18,,
2212,2008-07-08 00:00:00,2586,33.0,1/9,,
2213,2008-07-08 00:00:00,900,33.0,1 1/18,,
2214,2008-07-08 00:00:00,901,33.0,15/18,,
2215,2008-07-08 00:00:00,1284,33.0,8/9,,
2216,2008-07-08 00:00:00,2638,33.0,3,,
2217,2008-07-08 00:00:00,3693,33.0,1 1/2,,
2218,2008-07-08 00:00:00,2878,33.0,1/2,,
2219,2008-07-08 00:00:00,1468,33.0,1,,
2220,2008-07-08 00:00:00,2995,33.0,1,,
2221,2008-07-08 00:00:00,1466,33.0,1 1/2,,
2222,2008-07-08 00:00:00,2873,15.0,1 1/2,,
2223,2008-07-08 00:00:00,3664,15.0,8 1/2,,
2224,2008-07-08 00:00:00,4170,33.0,2,,
2225,2008-07-08 00:00:00,1487,15.0,1/10,,
2226,2008-07-08 00:00:00,1620,5.0,2 4/5,,
2227,2008-07-08 00:00:00,2735,33.0,1,,
2228,2008-07-08 00:00:00,4767,33.0,1/2,,
2229,2008-07-08 00:00:00,3212,2.0,4,,
2230,2008-07-08 00:00:00,4875,5.0,4/15,,
2231,2008-07-08 00:00:00,1489,15.0,1/2,,
2232,2008-07-08 00:00:00,2874,33.0,1,,
2233,2008-07-08 00:00:00,1386,33.0,15/18,,
2234,2008-07-08 00:00:00,362,33.0,1 1/6,,
2235,2008-07-08 00:00:00,4754,33.0,1 1/6,,
2236,2008-07-08 00:00:00,4448,5.0,7/15,,
2237,2008-07-08 00:00:00,3011,5.0,2/15,,
2238,2008-07-08 00:00:00,2731,33.0,2,,
2239,2008-07-09 00:00:00,4801,1.0,1/8,,
2240,2008-07-09 00:00:00,3223,1.0,2,,
2241,2008-07-09 00:00:00,1276,1.0,1/4,,
2242,2008-07-09 00:00:00,3684,1.0,1/2,,
2243,2008-07-09 00:00:00,823,1.0,1/2,,
2244,2008-07-09 00:00:00,4182,1.0,1/8,,
2245,2008-07-09 00:00:00,1353,1.0,2 5/8,,
2246,2008-07-09 00:00:00,1355,1.0,5/8,,
2247,2008-07-09 00:00:00,4722,1.0,3/8,,
2248,2008-07-09 00:00:00,1362,1.0,2/8,,
2249,2008-07-09 00:00:00,3722,1.0,1,,
2250,2008-07-09 00:00:00,4729,1.0,1 1/8,,
2251,2008-07-09 00:00:00,4733,1.0,3/8,,
2252,2008-07-09 00:00:00,1285,1.0,5/8,,
2253,2008-07-09 00:00:00,4732,1.0,1,,
2254,2008-07-09 00:00:00,1394,1.0,1 1/8,,
2255,2008-07-09 00:00:00,1395,1.0,3/8,,
2256,2008-07-09 00:00:00,1398,1.0,6/8,,
2257,2008-07-09 00:00:00,2638,1.0,1/8,,
2258,2008-07-09 00:00:00,1400,1.0,2/8,,
2259,2008-07-09 00:00:00,937,1.0,1/2,,
2260,2008-07-09 00:00:00,4735,1.0,1/2,,
2261,2008-07-09 00:00:00,2488,1.0,3 5/8,,
2262,2008-07-09 00:00:00,185,1.0,7/8,,
2263,2008-07-09 00:00:00,4232,1.0,3/8,,
2264,2008-07-09 00:00:00,1421,1.0,1 2/8,,
2265,2008-07-09 00:00:00,4803,1.0,2 7/8,,
2266,2008-07-09 00:00:00,1577,1.0,6/8,,
2267,2008-07-09 00:00:00,4757,1.0,3 4/8,,
2268,2008-07-09 00:00:00,3781,1.0,6/8,,
2269,2008-07-09 00:00:00,4751,1.0,3/8,,
2270,2008-07-09 00:00:00,4792,1.0,2/8,,
2271,2008-07-09 00:00:00,1158,1.0,1 5/8,,
2272,2008-07-09 00:00:00,4749,1.0,2 1/8,,
2273,2008-07-09 00:00:00,1574,1.0,1 5/8,,
2274,2008-07-09 00:00:00,2579,1.0,1 4/8,,
2275,2008-07-09 00:00:00,4714,1.0,2/8,,
2276,2008-07-09 00:00:00,1218,1.0,6/8,,
2277,2008-07-09 00:00:00,1076,1.0,2/8,,
2278,2008-07-09 00:00:00,4740,1.0,3/8,,
2279,2008-07-09 00:00:00,4745,1.0,1 2/8,,
2280,2008-07-09 00:00:00,3106,1.0,2 5/8,,
2281,2008-07-09 00:00:00,2647,1.0,6/8,,
2282,2008-07-09 00:00:00,1074,1.0,1 3/8,,
2283,2008-07-09 00:00:00,3701,1.0,5/8,,
2284,2008-07-09 00:00:00,1425,1.0,1,,
2285,2008-07-09 00:00:00,1470,1.0,1/8,,
2286,2008-07-09 00:00:00,1046,1.0,5/8,,
2287,2008-07-09 00:00:00,3643,1.0,4 1/8,,
2288,2008-07-09 00:00:00,4737,1.0,3 2/8,,
2289,2008-07-09 00:00:00,1622,1.0,5/8,,
2290,2008-07-09 00:00:00,4234,1.0,2/8,,
2291,2008-07-09 00:00:00,2200,5.0,2 3/15,,
2292,2008-07-09 00:00:00,5333,5.0,1 9/15,,
2293,2008-07-09 00:00:00,1565,2.0,5,,
2294,2008-07-09 00:00:00,1503,2.0,4/8,,
2295,2008-07-09 00:00:00,1504,2.0,1,,
2296,2008-07-09 00:00:00,3679,2.0,1 1/8,,
2297,2008-07-09 00:00:00,4681,5.0,1 14/15,,
2298,2008-07-09 00:00:00,3607,2.0,2 2/8,,
2299,2008-07-09 00:00:00,1592,2.0,2 1/8,,
2300,2008-07-09 00:00:00,5221,5.0,1 2/15,,
2301,2008-07-09 00:00:00,3712,2.0,3 5/8,,
2302,2008-07-09 00:00:00,2168,5.0,3/15,,
2303,2008-07-09 00:00:00,2167,5.0,1/15,,
2304,2008-07-09 00:00:00,2166,5.0,1/15,,
2305,2008-07-09 00:00:00,2163,5.0,2/15,,
2306,2008-07-09 00:00:00,2169,5.0,1 14/15,,
2307,2008-07-09 00:00:00,1329,2.0,2,,
2308,2008-07-09 00:00:00,1625,15.0,6 8/10,,
2309,2008-07-09 00:00:00,4354,2.0,1,,
2310,2008-07-09 00:00:00,2775,5.0,2 7/15,,
2311,2008-07-09 00:00:00,2853,5.0,1,,
2312,2008-07-09 00:00:00,3476,5.0,1 11/15,,
2313,2008-07-09 00:00:00,2439,39.0,7 9/28,,
2314,2008-07-09 00:00:00,4424,5.0,1,,
2315,2008-07-09 00:00:00,2724,4.0,3 1/8,,
2316,2008-07-09 00:00:00,182,5.0,2 5/15,,
2317,2008-07-09 00:00:00,3889,5.0,3,,
2318,2008-07-09 00:00:00,1442,2.0,5 3/8,,
2319,2008-07-09 00:00:00,1434,2.0,3 5/8,,
2320,2008-07-09 00:00:00,1448,2.0,3 1/8,,
2321,2008-07-09 00:00:00,1435,2.0,5,,
2322,2008-07-09 00:00:00,1439,2.0,3,,
2323,2008-07-09 00:00:00,1436,2.0,1,,
2325,2008-07-15 00:00:00,3674,1.0,5/8,,
2326,2008-07-15 00:00:00,1501,2.0,1/8,,
2327,2008-07-15 00:00:00,1500,2.0,3/8,,
2328,2008-07-15 00:00:00,1502,2.0,3/8,,
2329,2008-07-15 00:00:00,3666,2.0,6/8,,
2330,2008-07-15 00:00:00,3635,15.0,20,,
2331,2008-07-15 00:00:00,2661,15.0,9/10,,
2332,2008-07-15 00:00:00,4716,15.0,8/10,,
2333,2008-07-15 00:00:00,2665,15.0,1 9/10,,
2334,2008-07-15 00:00:00,3659,15.0,2 9/10,,
2335,2008-07-15 00:00:00,1630,15.0,1 4/10,,
2336,2008-07-15 00:00:00,3658,15.0,3 1/10,,
2337,2008-07-15 00:00:00,3220,15.0,8/10,,
2338,2008-07-15 00:00:00,1670,2.0,9/8,,
2339,2008-07-15 00:00:00,2716,2.0,7/8,,
2340,2008-07-15 00:00:00,5169,2.0,5/8,,
2341,2008-07-15 00:00:00,5428,2.0,1 7/8,,
2342,2008-07-15 00:00:00,3780,19.0,27,,
2343,2008-07-15 00:00:00,2875,1.0,4/8,,
2344,2008-07-15 00:00:00,3640,1.0,3/8,,
2345,2008-07-15 00:00:00,1333,1.0,1 4/8,,
2347,2008-07-15 00:00:00,3642,1.0,3/8,,
2348,2008-07-15 00:00:00,3664,1.0,6/8,,
2349,2008-07-15 00:00:00,1631,1.0,1 4/8,,
2350,2008-07-15 00:00:00,1324,1.0,1/8,,
2351,2008-07-15 00:00:00,1497,1.0,3/8,,
2352,2008-07-15 00:00:00,3712,2.0,6/8,,
2353,2008-07-15 00:00:00,3402,2.0,1 3/8,,
2354,2008-07-15 00:00:00,3003,33.0,1 16/18,,
2355,2008-07-15 00:00:00,2741,4.0,3,"Hanging pot 6""",
2356,2008-07-15 00:00:00,1350,2.0,2,,
2357,2008-07-15 00:00:00,1351,2.0,3,,
2358,2008-07-15 00:00:00,2949,2.0,10/8,,
2359,2008-07-15 00:00:00,1193,2.0,1/8,,
2360,2008-07-15 00:00:00,4242,2.0,3 2/8,,
2361,2008-07-15 00:00:00,308,33.0,16/18,,
2362,2008-07-15 00:00:00,4244,15.0,2 3/10,,
2363,2008-07-15 00:00:00,4441,2.0,2 2/8,,
2364,2008-07-15 00:00:00,3663,15.0,6/10,,
2365,2008-07-15 00:00:00,4794,2.0,4 3/8,,
2366,2008-07-15 00:00:00,1336,15.0,4 8/10,,
2367,2008-07-15 00:00:00,5154,15.0,6/10,,
2368,2008-07-15 00:00:00,3718,2.0,7/8,,
2369,2008-07-15 00:00:00,1606,2.0,2 2/8,,
2370,2008-07-15 00:00:00,3662,15.0,5/10,,
2371,2008-07-15 00:00:00,4243,15.0,4/10,,
2372,2008-07-15 00:00:00,42,5.0,4,,
2373,2008-07-15 00:00:00,4717,5.0,1,,
2374,2008-07-15 00:00:00,3030,5.0,1,,
2375,2008-07-15 00:00:00,2118,5.0,2,,
2376,2008-07-24 00:00:00,4610,39.0,5/18,,
2377,2008-07-24 00:00:00,80,5.0,11/15,,
2378,2008-07-24 00:00:00,5265,5.0,1 7/15,,
2379,2008-07-24 00:00:00,4240,39.0,1/28,,
2380,2008-07-24 00:00:00,1417,39.0,4/28,,
2381,2008-07-24 00:00:00,5264,5.0,3 1/15,,
2382,2008-07-24 00:00:00,1023,5.0,2 7/15,,
2383,2008-07-31 00:00:00,4527,33.0,1 5/18,,
2384,2008-07-31 00:00:00,4533,33.0,3/18,,
2385,2008-07-31 00:00:00,4087,33.0,1 10/18,,
2386,2008-07-31 00:00:00,152,33.0,1 3/18,,
2387,2008-07-31 00:00:00,5362,33.0,16/18,,
2388,2008-07-31 00:00:00,5364,33.0,3/18,,
2389,2008-07-31 00:00:00,144,33.0,13/18,,
2390,2008-07-31 00:00:00,4577,33.0,1 16/18,,
2391,2008-07-31 00:00:00,5361,33.0,6/18,,
2392,2008-07-31 00:00:00,2213,33.0,1 2/18,,
2393,2008-07-31 00:00:00,2965,5.0,1 4/15,,
2394,2008-07-31 00:00:00,2405,20.0,1,,
2395,2008-07-31 00:00:00,4536,33.0,8/18,,
2396,2008-07-31 00:00:00,3480,5.0,6/15,,
2397,2008-07-31 00:00:00,3406,33.0,15/18,,
2398,2008-07-31 00:00:00,3695,19.0,1 1/8,,
2399,2008-07-31 00:00:00,4437,5.0,1 14/15,,
2400,2008-07-31 00:00:00,4431,5.0,13/15,,
2401,2008-07-24 00:00:00,4249,5.0,3 5/15,,
2402,2008-07-24 00:00:00,3476,5.0,1 11/15,,
2403,2008-07-24 00:00:00,4834,5.0,2 10/15,,
2404,2008-07-24 00:00:00,1023,5.0,4/15,,
2405,2008-07-24 00:00:00,5273,5.0,2/15,,
2406,2008-07-24 00:00:00,5221,5.0,8/15,,
2407,2008-07-24 00:00:00,1432,2.0,4,,
2408,2008-07-24 00:00:00,1439,2.0,1/8,,
2409,2008-07-24 00:00:00,1426,2.0,1,,
2410,2008-07-24 00:00:00,3720,15.0,9/10,,
2411,2008-07-24 00:00:00,1243,15.0,1/10,,
2412,2008-07-24 00:00:00,2605,15.0,1 2/10,,
2413,2008-07-24 00:00:00,4162,15.0,1/10,,
2414,2008-07-24 00:00:00,4117,15.0,1 2/10,,
2415,2008-07-24 00:00:00,2777,5.0,6/15,,
